LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Torino;1/4/2022;"9";"6";"15";"5";"73";"20";"14";"28";"0";"991";"0";"0";"pioggia temporale "
Torino;2/4/2022;"5";"3";"9";"2";"73";"17";"8";"15";"0";"999";"0";"0";"pioggia "
Torino;3/4/2022;"8";"4";"12";"2";"60";"21";"8";"18";"0";"1012";"0";"0";""
Torino;4/4/2022;"8";"5";"11";"3";"70";"18";"6";"9";"0";"1017";"0";"0";"pioggia "
Torino;5/4/2022;"10";"2";"18";"1";"56";"18";"6";"11";"0";"1012";"0";"0";""
Torino;6/4/2022;"11";"5";"16";"4";"65";"22";"6";"11";"0";"1009";"0";"0";""
Torino;7/4/2022;"13";"7";"21";"4";"57";"18";"7";"15";"0";"1003";"0";"0";""
Torino;8/4/2022;"16";"6";"24";"5";"52";"20";"10";"22";"0";"1001";"0";"0";""
Torino;9/4/2022;"15";"10";"18";"0";"17";"19";"25";"39";"0";"1003";"0";"0";""
Torino;10/4/2022;"10";"2";"17";"2";"41";"21";"7";"17";"0";"1017";"0";"0";""
Torino;11/4/2022;"11";"4";"17";"2";"44";"18";"7";"11";"0";"1020";"0";"0";""
Torino;12/4/2022;"13";"6";"18";"2";"48";"20";"5";"9";"0";"1019";"0";"0";""
Torino;13/4/2022;"15";"9";"21";"3";"48";"19";"7";"11";"0";"1019";"0";"0";""
Torino;14/4/2022;"16";"8";"23";"3";"45";"21";"7";"13";"0";"1019";"0";"0";""
Torino;15/4/2022;"18";"10";"26";"4";"42";"20";"6";"13";"0";"1019";"0";"0";""
Torino;16/4/2022;"18";"12";"25";"6";"45";"22";"10";"31";"0";"1017";"0";"0";""
Torino;17/4/2022;"14";"9";"19";"3";"48";"20";"11";"17";"0";"1019";"0";"0";""
Torino;18/4/2022;"13";"8";"19";"2";"40";"19";"8";"15";"0";"1015";"0";"0";""
Torino;19/4/2022;"14";"7";"20";"3";"47";"20";"6";"9";"0";"1010";"0";"0";""
Torino;20/4/2022;"10";"8";"12";"8";"85";"12";"9";"17";"0";"1012";"0";"0";"pioggia "
Torino;21/4/2022;"11";"9";"12";"7";"77";"18";"8";"13";"0";"1009";"0";"0";"pioggia "
Torino;22/4/2022;"13";"9";"19";"8";"72";"17";"8";"13";"0";"1002";"0";"0";""
Torino;23/4/2022;"12";"11";"13";"11";"92";"10";"13";"21";"0";"1003";"0";"0";"pioggia temporale "
Torino;24/4/2022;"12";"8";"16";"7";"75";"22";"9";"15";"0";"1003";"0";"0";""
Torino;25/4/2022;"14";"9";"19";"8";"72";"19";"5";"15";"0";"1008";"0";"0";""
Torino;26/4/2022;"15";"10";"20";"10";"73";"19";"9";"15";"0";"1013";"0";"0";""
Torino;27/4/2022;"16";"11";"21";"9";"67";"19";"6";"13";"0";"1017";"0";"0";""
Torino;28/4/2022;"17";"13";"22";"6";"51";"20";"8";"11";"0";"1022";"0";"0";""
Torino;29/4/2022;"17";"12";"21";"6";"53";"18";"8";"13";"0";"1024";"0";"0";""
Torino;30/4/2022;"16";"12";"20";"6";"51";"19";"10";"24";"0";"1020";"0";"0";"pioggia "
